# x(kpc) y(kpc) z(kpc)
-0.377624 3.714211 0.184817 
3.277055 1.937474 0.474540 
-4.210532 -1.642633 -0.717979 
-10.460664 -15.684132 -0.596455 
-6.560199 8.073039 -0.083527 
-6.213769 -1.904468 -0.350368 
3.110652 8.371208 -0.290257 
-3.073771 1.265998 -0.129687 
-0.547085 -0.119419 0.478490 
-1.748768 -7.436428 0.148735 
-0.802597 4.031849 0.844442 
5.532883 3.908356 0.480369 
0.029811 0.999436 -0.583725 
4.350581 -9.011036 -0.814675 
2.408733 -5.794981 -0.468417 
-2.650076 5.602416 -0.388365 
0.101741 0.924183 -0.600208 
0.688566 6.602501 0.058422 
0.219358 -2.694680 0.649907 
1.433699 -0.217437 -0.441887 
-6.821434 1.184502 -0.309193 
2.727316 -4.503532 -0.187002 
-4.215651 -0.954486 0.151686 
-2.087983 -5.061293 -0.340654 
-1.134919 -5.605606 0.290818 
-15.734953 -4.680119 0.349369 
1.613181 -5.228870 -0.245769 
5.072361 -2.338216 2.009180 
-4.148123 1.086770 -0.579096 
2.726114 1.173769 0.023958 
-1.626420 -2.542867 0.219177 
0.067259 -0.332428 -0.169990 
1.641952 -2.038365 1.206625 
3.537742 8.256995 -0.190385 
1.570494 -6.479793 -0.635591 
-1.700695 -8.191162 -1.598627 
2.038684 -4.442240 0.144113 
-0.481459 2.858988 -1.031773 
-0.081774 5.800442 -0.164870 
1.477172 0.390343 0.531192 
0.211471 -1.394374 -0.062144 
1.158310 -2.932788 0.335478 
10.342791 -0.450682 -0.069073 
2.258055 0.140701 1.002900 
-3.294359 6.658646 0.590640 
3.635957 0.918751 -0.567539 
-16.536847 1.032824 -0.883714 
-3.119133 -9.370773 -0.066044 
11.166494 2.065548 0.741857 
-3.496760 5.443833 0.179244 
-0.202611 -7.259976 0.316286 
6.663912 9.476865 0.190347 
-9.206803 -9.865918 -0.673390 
-0.894247 -0.479949 -0.078477 
5.035919 -4.199295 0.163835 
4.084783 0.735750 1.902333 
1.403304 -19.370795 0.937228 
-0.889679 4.223044 -0.815893 
11.229409 0.914119 1.154659 
-1.492489 1.304352 -0.340480 
-6.921648 5.391180 0.041366 
4.606513 -0.564644 -0.250170 
-2.436550 -1.491218 -0.781407 
-0.152000 -9.813185 0.817400 
5.695019 12.746045 -0.402922 
-4.621303 -0.668449 0.587556 
-0.937938 -0.215730 0.603575 
2.144316 -9.525797 0.210498 
-5.833552 1.068003 0.609395 
-5.034258 -0.846090 0.010829 
-1.392057 -4.355615 -0.034317 
5.236881 -1.927101 -0.018758 
-2.059748 0.646910 0.117778 
2.012157 7.010111 0.068338 
2.699113 4.872308 0.588970 
1.763657 -0.166024 -0.958963 
-5.006619 -5.685625 0.007391 
0.346116 -4.890321 0.492621 
1.511889 -10.057439 -0.030426 
6.803422 -4.596378 -0.188346 
-8.731501 -1.606255 -0.152896 
0.227194 -7.675596 0.354350 
-4.911746 -0.116941 -0.413027 
1.195930 -1.559013 0.068278 
-2.436276 2.397948 0.119390 
-0.827662 -3.365946 0.495236 
-1.228549 -5.637358 0.383985 
1.728609 7.458757 0.550507 
-3.573262 2.685826 -0.104574 
-0.959728 8.591528 -0.126473 
-7.465417 1.131962 0.793101 
0.915692 1.215864 0.307979 
-0.249099 -1.213261 -0.446532 
-7.939848 26.948840 0.412117 
1.526668 -1.310121 -0.153660 
-1.702391 -3.739150 -0.035702 
-4.376955 -8.955991 -0.335854 
-2.277340 -8.084436 -0.294664 
1.635249 2.437955 -0.065526 
13.761142 1.969781 0.090894 
-1.514073 6.457560 -0.436288 
-4.141619 1.390238 0.524402 
-1.634961 0.080172 0.972409 
-9.732206 0.593539 -0.484800 
7.712220 -2.608138 -0.404359 
3.775000 -3.457405 0.000442 
1.506710 1.380850 -0.604784 
1.112448 -8.023962 0.057111 
0.418107 5.168435 -0.341190 
-2.927489 -3.226333 -0.815581 
-3.925070 10.331847 1.003753 
-2.536625 2.725750 -1.612576 
-0.925795 0.126728 0.748900 
10.656390 3.153587 -0.523373 
2.954115 1.270600 -0.237901 
0.802824 7.072293 -0.452746 
4.891182 -0.700075 -0.239012 
-0.711748 -2.681043 -1.301952 
-2.044973 2.077684 0.376578 
0.319908 -11.123393 -0.109229 
3.825860 2.027228 -0.961830 
-0.841557 0.356602 -0.868684 
0.723890 9.332632 0.443644 
-4.177656 15.037330 -1.029191 
-6.074470 6.405524 -0.064063 
-5.506789 3.533818 -0.352508 
4.188514 -0.138450 -0.320456 
2.592153 2.461430 0.228640 
-1.962776 8.135074 -0.385988 
2.837979 -16.740258 0.508488 
-0.464162 -3.694186 0.155504 
-0.034586 0.754271 0.934648 
-10.480643 -2.999708 0.169916 
8.450060 -0.816768 0.091464 
5.117949 1.242013 0.523126 
-4.362502 7.434519 -2.041747 
2.033191 0.296224 0.307409 
-7.015536 -13.490627 -1.301508 
7.194021 -0.650334 -0.347986 
-1.155666 -4.202746 -0.087698 
-2.185951 1.290515 -0.071167 
0.003237 -1.292851 -1.108166 
-4.642162 2.770363 -0.369738 
0.724153 -3.384891 -1.069121 
-8.635429 -6.525879 -0.256869 
-16.684683 -8.073113 0.561367 
-13.698552 2.940118 0.248501 
8.649126 0.793253 0.307687 
2.399982 -1.768395 -1.017612 
3.449482 -3.504613 -0.187355 
-5.380163 -6.771330 -0.259038 
-1.970073 -1.014162 0.094709 
-16.732741 0.702598 -0.159341 
0.036845 2.730812 0.272386 
6.205738 -0.278302 -0.334751 
-1.245434 4.155926 -0.912543 
-8.484843 7.527364 0.565148 
-2.781854 -1.090207 0.393537 
-1.752986 4.268292 0.150213 
2.646210 -0.349691 0.288849 
-8.808023 -0.603525 -0.219186 
-1.722505 6.549731 -0.555969 
0.351246 0.824411 -1.687163 
1.005008 7.512004 0.727296 
-9.881570 -4.169577 0.256273 
-3.887211 -2.955214 1.331637 
-13.442865 5.380415 -0.140279 
2.225203 -0.828572 1.151970 
-3.647413 3.339155 -0.170271 
-4.960174 -4.170817 0.297517 
4.569325 -8.478481 -1.228072 
11.246012 -1.363782 -1.104764 
-1.583528 2.381439 0.665742 
4.520031 1.783416 0.356555 
7.831395 2.496797 0.212613 
10.765177 -7.460172 0.051907 
-1.682979 2.298664 -0.308710 
-10.969455 0.614596 0.855164 
-1.588019 4.052182 0.471913 
2.207416 1.822044 0.010741 
-2.944479 2.934965 0.772437 
4.115487 -8.194925 -0.408596 
4.687905 5.108962 -0.113457 
3.948434 3.009121 -0.083755 
-10.183030 -5.485334 -2.017622 
4.146634 6.008213 0.169781 
0.810376 5.838259 0.357316 
0.992153 -2.669375 -0.256520 
0.311418 6.197897 1.206932 
4.742262 6.662001 -0.238793 
3.553204 -2.935241 0.160663 
-4.487798 -1.681661 0.370342 
-2.041499 1.093812 -0.068574 
4.169469 -19.259735 -0.141868 
-7.728928 6.121952 0.646181 
0.588718 1.755637 -0.281822 
5.119137 1.563794 0.134100 
-8.693283 5.771257 0.156981 
-7.565257 8.504105 0.567809 
6.294002 0.395206 -0.658080 
-3.325970 -4.164116 -0.662626 
5.061702 -9.837728 -0.227693 
-2.439730 3.661921 0.692262 
3.157673 -2.587174 -1.319324 
10.649095 -3.091436 0.223518 
-2.256092 -3.144577 -0.110936 
-3.295709 -1.288379 -1.213519 
-2.483757 9.288781 0.663978 
2.477169 0.719491 -0.121202 
-4.322174 -0.805073 0.233022 
-0.002933 2.300757 -0.302183 
13.154151 -2.709267 0.453190 
-5.073480 3.987241 0.879022 
-7.052503 -6.146870 -1.470167 
-11.211576 -8.596762 0.952205 
-1.015988 5.540233 0.087548 
2.902786 -11.474316 -0.945386 
16.981633 -15.273265 -0.894299 
-3.351889 2.300277 1.480654 
-3.476836 -1.346693 -0.110250 
5.920645 -1.756711 0.417046 
4.728621 7.648627 -0.030546 
3.043130 5.704560 1.439158 
-3.322107 -1.558545 0.177424 
-7.577686 -3.741069 0.615130 
-1.971079 3.280967 -0.061817 
-7.187923 7.146969 0.164043 
-2.386674 1.926862 0.050366 
-2.041534 -6.804295 -0.482354 
1.442194 -1.609192 0.594829 
0.206504 -5.353361 -0.638715 
-4.345005 -3.409491 -0.028801 
-0.614990 -2.371957 -0.612787 
6.712772 -2.277344 -0.492893 
2.178069 2.800017 0.561730 
-4.484115 6.462203 -0.831804 
0.129025 -4.785585 0.465934 
-4.176210 1.613729 -1.201770 
14.074019 3.193228 0.577448 
3.412430 2.649699 0.968062 
-2.436559 -1.956071 -0.318284 
8.041040 1.758464 -0.129758 
-7.168230 -18.537919 0.462260 
-7.322848 14.340990 -0.044265 
3.826146 1.486508 0.683411 
2.897402 -1.116747 0.388795 
-3.767578 -3.298485 0.290594 
-4.804644 0.537545 0.350607 
-6.584032 0.819728 -0.084478 
-5.471555 -0.251693 -0.501377 
-2.909554 -1.774784 0.525359 
-9.030015 -5.027307 0.081728 
-12.328488 -14.534440 -1.191792 
3.098495 4.207887 -0.198278 
-2.641286 -4.634245 0.312042 
0.312617 7.329088 0.856167 
-4.632255 -1.284218 -0.051849 
-4.315154 -4.484584 -0.518681 
4.961852 6.322455 -0.225356 
6.500451 9.895705 0.410829 
10.107975 4.223633 -0.271039 
-0.957990 8.504907 -0.314636 
6.732199 -10.820702 -1.557569 
-3.552633 1.678173 -0.401998 
17.891429 -5.571263 0.052503 
-1.791122 1.834206 -0.311652 
6.457070 -0.797896 0.202601 
3.297635 8.015930 0.079931 
-1.052377 -0.863087 -0.081839 
-1.869567 -2.999177 1.293022 
0.914703 -7.570576 -0.907317 
-3.995624 0.762229 0.164388 
6.285669 7.057462 -0.977853 
3.382313 4.411187 -0.631040 
15.542706 9.658075 -0.300270 
-7.026669 -2.158638 -0.407968 
3.445828 -13.892876 0.462060 
2.719241 6.084000 0.004094 
0.429069 3.161377 -1.025477 
2.378558 -19.294908 0.166273 
7.922334 -5.422838 0.240404 
-0.764580 -0.043767 -0.494588 
-12.672360 15.559575 0.133168 
3.122342 -6.530884 0.619473 
0.045927 -4.189033 -0.140413 
-0.435381 -0.787006 1.197736 
-0.604583 8.535175 0.351762 
-11.552050 0.878247 -0.238073 
7.542047 -4.422876 0.123821 
7.415941 1.534612 -1.205282 
3.441527 -0.725929 -0.138252 
-7.775643 -0.606253 0.593131 
-1.241244 -1.129209 -0.325299 
7.907759 -8.602882 -0.262758 
-1.630783 0.265481 1.026376 
-4.460510 -18.694740 0.150251 
10.596669 5.502513 0.448138 
-0.407202 -2.011646 0.471833 
0.538935 -1.949384 -0.821448 
1.179509 -8.306420 0.371931 
1.500277 -3.314602 1.211490 
-0.503177 -7.232814 -0.928366 
4.660259 11.095754 0.162966 
0.492079 3.803889 0.128273 
2.162728 -5.274927 -0.264518 
5.264556 -11.198865 -0.328889 
9.578936 -7.099406 0.814463 
-3.312565 3.303163 0.503647 
3.000615 -7.255551 -1.198082 
-2.946115 -4.141486 0.944670 
2.338672 -1.067634 -0.072114 
2.510337 2.553418 -0.308959 
-4.758510 -9.848208 0.458453 
0.939450 -1.177075 -0.789410 
-7.696686 1.241526 0.728387 
-0.755044 2.067996 0.658855 
1.270604 -4.258250 -1.760868 
-1.810564 3.534920 0.869249 
3.024029 2.396439 -0.435194 
0.021611 5.514782 -0.418837 
-2.326279 3.098082 0.010254 
-3.422698 1.377078 -0.013493 
-1.628636 2.640231 0.241433 
5.573058 -3.953946 0.081447 
8.242569 12.832703 -0.233752 
3.147093 1.186570 -0.096401 
-19.167767 4.217745 -0.061443 
-0.145974 0.660480 1.463279 
0.043574 -1.611885 0.468134 
-5.556612 1.493459 0.258595 
-1.250930 -3.984626 0.444793 
-6.339836 -11.426423 0.252461 
1.150170 3.691673 -0.022314 
4.429698 -3.848413 0.310724 
-0.492700 4.811153 -0.498477 
-3.945638 2.371094 0.666282 
-8.992642 13.205811 -0.317339 
2.859592 -6.127209 -0.242721 
3.522612 7.015825 0.476229 
4.445150 -1.102402 0.068684 
-3.548867 -1.530378 1.587025 
4.578013 -9.460176 0.238515 
-1.291487 0.948171 0.336618 
2.569774 9.581520 -1.860677 
-0.074811 5.815384 1.014398 
-4.013913 13.326609 0.018851 
7.694046 5.753821 1.019218 
2.309428 0.292610 0.274127 
14.608119 -4.457695 -0.426819 
1.467963 -0.789268 -0.476106 
-11.144486 -9.329823 -0.682052 
-13.430992 2.446242 -0.618944 
0.553231 -2.314153 0.734303 
-1.679916 4.432954 0.839602 
-7.350374 -2.230125 -0.170198 
-5.156437 2.756811 -1.151442 
5.058262 17.098660 0.378539 
9.216359 -6.012684 -0.233682 
-3.739277 -2.978137 -0.349368 
1.725755 4.615303 -0.275656 
9.596115 -3.074733 -0.404881 
-1.899700 4.915677 0.883094 
-5.297646 -1.637006 -1.411389 
8.852278 -0.597603 -0.390168 
3.171404 11.896203 -0.189537 
11.604863 -4.284343 -0.095541 
-13.619136 3.157102 0.549446 
-25.485643 -5.030868 -1.798287 
-10.847364 -5.406965 0.184146 
3.419445 0.783154 0.349470 
6.108786 -4.224830 -0.292796 
-6.601126 0.278562 0.623826 
-7.046839 2.519995 0.489181 
3.885426 -3.181750 0.277230 
-20.174966 8.011288 1.240502 
-5.317574 0.676078 -0.531503 
-1.857560 3.239836 0.864492 
-7.861781 1.076000 0.668778 
1.597928 -2.420986 0.299542 
4.207699 -6.088496 1.017565 
-10.142719 2.319529 -0.148333 
-4.920242 -1.180369 0.116910 
0.894325 0.177070 0.092568 
-2.074984 -2.417626 -0.088037 
12.110985 -4.942916 0.597894 
-5.693135 -2.717461 -0.870747 
2.566973 -2.780276 -0.019035 
-0.761288 0.085833 -0.742259 
-6.974807 5.932121 -1.005515 
5.713639 4.309147 0.003196 
1.180206 -6.307998 0.006027 
5.256753 5.152801 0.958504 
-0.367038 7.788316 0.312233 
4.121139 -3.542608 0.780690 
-5.505988 -2.007272 0.254232 
2.608916 3.811475 -0.810887 
4.678072 -4.085091 0.685252 
-2.151532 6.519612 -0.240286 
-3.478112 -0.907938 -0.937305 
-2.771942 7.058083 -0.539891 
-5.598595 -3.559048 -1.884732 
2.533428 3.062107 0.162446 
3.669923 -2.116515 0.144337 
3.311806 0.370138 0.099037 
6.643758 7.149142 -0.321421 
-0.435268 5.271034 -0.498195 
-0.782507 8.132696 0.143312 
-1.096070 1.695768 -0.398224 
1.277029 2.997676 -0.096263 
1.528177 0.329574 0.133141 
-4.981636 -4.327048 0.215674 
-3.193724 -4.318441 -1.106922 
-0.113301 -1.746797 0.429750 
4.810530 -1.179622 0.226021 
2.851893 0.937920 0.619903 
-5.155511 1.970337 0.107965 
9.647544 0.891390 0.265953 
2.395094 2.190856 0.534116 
-3.648636 1.914005 -0.837013 
13.047550 -6.207632 -0.190515 
5.907107 -4.571612 0.245195 
0.913184 0.514780 0.698326 
7.066235 3.482615 -0.959057 
-6.884980 11.833750 -0.136766 
-3.430413 5.848899 0.000345 
1.312648 3.796762 0.343459 
0.664011 -6.339255 0.642424 
7.357237 6.056532 0.932834 
-8.822352 0.795461 -0.377105 
14.135156 -2.300910 -0.507812 
5.443263 3.687038 -0.186429 
-1.770544 -7.907714 0.088046 
11.548032 -6.734404 0.005085 
0.040167 9.520128 0.912479 
3.427783 1.913782 -0.918184 
1.687322 -2.824422 -0.635467 
1.666414 9.699665 0.050403 
-5.860325 9.093081 0.252341 
7.284854 4.094841 0.592933 
0.045142 -0.359128 0.651245 
5.990041 2.797374 -0.415420 
-8.351247 -0.317496 0.285121 
-3.110435 1.113457 0.240913 
3.684751 5.074103 0.015289 
9.154465 -5.945398 0.487743 
-3.918736 11.007458 0.049982 
-6.062660 7.420277 -0.727041 
-4.856081 5.421678 -0.559949 
3.253170 -0.147675 -0.271356 
-2.401692 4.109067 0.895225 
0.849506 -2.263400 0.844994 
8.829295 0.055792 0.264456 
0.180805 -5.982214 -0.637865 
2.578490 11.722717 -0.125940 
-14.258833 12.879033 0.624199 
-2.297650 -2.832229 0.340463 
0.522391 -0.614730 -0.029252 
-0.307367 -0.158606 -0.609019 
0.435651 -0.826751 -0.361175 
1.478404 0.727773 0.603331 
3.773734 2.388592 0.312559 
1.634423 -0.672070 0.074263 
-5.361905 -2.954786 0.001577 
4.221680 -9.398431 0.407200 
-5.253674 2.965931 0.099155 
1.862510 -4.096258 0.466633 
-3.225424 1.796045 0.009295 
3.578251 -2.435072 0.785448 
5.158601 1.591823 0.835863 
-2.660055 1.822001 0.362999 
-1.131142 -3.435517 -2.253926 
0.761584 -0.991895 1.031071 
-1.757105 5.065665 -0.176956 
1.068548 -5.069611 0.763043 
-4.784926 -0.656314 -0.485763 
6.755600 3.162231 -0.152837 
-4.829280 -6.977942 0.110725 
-1.073381 -9.872415 -1.201802 
-2.385314 2.981912 -0.057427 
-0.312006 1.000790 0.362570 
1.976915 -5.766332 -0.175480 
-4.431766 2.368027 -0.146987 
-11.109223 -0.044338 -3.130190 
-13.884321 10.920994 0.376397 
-3.813811 -3.592191 0.147148 
1.377622 -0.558292 0.426891 
8.458604 -7.892175 0.188464 
1.181625 18.248034 -1.105691 
-8.833008 0.163756 0.067530 
-0.569301 0.836203 -0.696013 
-0.902685 -8.552170 0.226121 
-1.730302 5.641028 -0.164381 
0.104023 -5.968609 -0.303479 
-3.214825 11.477962 0.476591 
-0.629252 4.232768 -0.256790 
0.514598 3.106841 -0.368231 
10.035588 4.907807 -1.971006 
4.612398 -3.304319 0.470086 
-0.473206 -4.124696 -0.255580 
-0.496948 3.728661 -0.449016 
5.059606 1.311763 -0.882015 
0.819571 -0.878264 -0.437587 
-2.424676 -1.675108 1.378441 
-3.101100 -3.702679 1.152695 
-3.564793 1.907575 1.068886 
-0.142245 11.782522 0.481634 
-2.521971 -1.783797 -0.186905 
-0.557531 -0.353758 0.081651 
-5.076069 -4.135271 0.109849 
-0.357724 1.841617 -0.382737 
-10.934581 -1.896269 1.256241 
1.238080 8.844800 0.368539 
2.415906 -1.619178 -1.044833 
-13.520244 -10.644882 0.167942 
1.162502 -4.465160 -0.022874 
7.629851 -10.224346 -0.337615 
4.760199 14.636792 -0.721528 
-2.712707 -6.124124 0.364096 
1.962924 -6.167516 -0.223988 
0.652078 6.084599 -0.492674 
1.677148 1.572449 -0.245640 
-16.311014 -7.356161 0.312495 
8.358558 -2.958913 0.557713 
14.473015 -1.263245 -0.323000 
-9.278190 -0.273510 0.187442 
4.189457 7.295338 0.614403 
8.070664 3.824616 0.750174 
0.175893 -5.005165 -0.378783 
2.172593 -1.604800 -0.362261 
1.640649 5.391002 -0.577643 
0.622352 -1.998112 -0.130960 
2.149924 0.418051 -0.450818 
6.822003 -2.681341 -0.511930 
-2.658646 -5.371458 -0.123298 
3.771733 1.271023 -0.714122 
5.818423 4.544829 -0.020764 
4.842294 -11.210591 -0.795885 
-8.112132 -8.853756 -0.274179 
-6.664365 -1.103858 0.306305 
-0.144437 -0.035377 -0.061293 
1.029250 -3.273957 -0.199904 
-11.316866 -3.139675 0.106596 
-2.486251 4.396713 -0.851657 
-4.181388 10.249715 0.431560 
-0.297733 -0.514351 0.494509 
13.622326 -5.978273 0.088861 
10.142078 4.675051 0.420316 
-11.605781 -1.246680 1.064572 
3.530247 3.543122 -0.244328 
-0.282603 -9.554448 1.035752 
-3.253414 1.770392 0.531002 
-3.832536 -0.728236 -0.040818 
2.940752 1.572407 0.229844 
5.252942 0.333300 0.735484 
2.982874 0.197517 -0.492544 
-1.592130 1.873110 -0.584494 
-6.058207 5.689565 0.114032 
1.035741 -3.735976 1.338925 
0.847524 -3.039505 -0.315211 
-0.184597 2.249162 -1.462128 
-7.057698 -12.647083 -0.219740 
5.713663 3.465040 0.083789 
-11.047862 -2.126888 0.129972 
-15.128225 -11.996385 -0.177107 
0.429257 5.832362 0.054887 
3.311024 10.162564 -0.899554 
0.380554 6.814382 -0.401165 
-0.674853 -6.816691 -0.642070 
2.209314 -10.535081 0.169878 
11.947937 -2.646351 -0.035811 
-2.225525 5.400002 -0.999528 
-2.386718 -3.146839 0.244241 
1.972615 -1.787807 0.003874 
-7.537886 2.641622 0.252267 
-6.268566 18.124255 0.432081 
-0.241366 3.929834 -0.967804 
-10.082858 -5.536699 0.055202 
7.758815 -14.638482 -0.286259 
6.517523 0.909598 -1.127532 
8.013740 -9.337622 0.060904 
11.913845 9.377215 0.897706 
-2.373291 -10.875596 0.075149 
-4.750986 -1.812831 -1.232025 
6.913719 1.525440 -0.178473 
-6.331424 5.586436 -0.301146 
3.604376 -3.804552 0.045881 
-2.499342 2.038892 0.733886 
9.053572 -0.362237 0.255260 
-0.921915 -2.915171 -0.313229 
17.783444 8.320166 0.235411 
-2.022310 1.206952 0.119673 
-6.489649 6.897390 0.042024 
-11.658517 -2.022205 0.172993 
-3.135926 -0.045378 -0.010153 
1.643656 2.707218 0.409185 
8.266353 -8.372106 -0.255957 
-2.649814 -5.571206 -0.701062 
5.036510 6.543100 -0.230022 
8.627223 10.942726 -0.026695 
-7.642828 1.973355 1.256917 
4.254798 -2.106238 0.847762 
1.496914 -1.829672 0.129982 
-0.778945 -0.771575 -0.239196 
-1.549541 4.318584 -1.349653 
-1.891470 -0.866015 -0.101214 
-8.952356 -13.606793 1.209942 
14.148460 -23.608316 0.458385 
0.046436 1.683233 0.220066 
-2.802824 3.903279 0.466393 
-2.273867 -5.189804 0.915488 
2.760644 6.586035 0.402275 
-1.203292 4.036146 -0.159724 
2.018121 0.726772 -0.898359 
-4.242689 -3.351508 0.518760 
8.288911 14.072789 0.103531 
0.110248 0.578748 0.768201 
7.156114 2.303971 0.029946 
9.240299 -1.115122 -0.139007 
2.590324 -3.987724 -0.593192 
-1.646448 -4.916509 -1.200873 
-4.532795 10.446135 -0.666461 
6.283342 -6.759210 -0.746241 
-1.712973 1.218454 -0.129348 
-7.570709 6.718022 -0.535234 
-11.360267 -7.097394 0.255058 
5.836306 7.224986 -1.101158 
6.086193 -1.449515 -0.445738 
5.617312 12.208166 0.123599 
-0.113888 1.196580 -0.736973 
-7.128847 -3.248778 -0.229668 
14.176341 -9.686854 -0.399604 
-7.009284 7.665836 -0.104620 
-1.378631 2.374631 -0.004461 
-1.327835 1.088622 -0.080395 
-5.097188 -3.631902 -0.664402 
0.756187 -0.797586 0.076809 
3.526930 0.886193 -0.269715 
-3.867618 0.769822 0.701935 
-12.260028 1.988024 -0.301925 
2.847854 2.446123 -0.522196 
0.677207 1.454363 -0.396451 
-3.344602 -5.273853 2.195297 
0.140684 3.585289 -0.470699 
14.240741 -12.441076 0.214797 
-3.137776 2.026629 -0.463297 
-0.812045 -12.998867 -0.289238 
8.844341 -25.520394 0.502824 
3.458183 -7.887320 -0.037994 
2.866741 -0.445296 0.151129 
1.286097 -0.324332 -0.401838 
-0.384013 1.311734 -0.164499 
7.440012 -1.273987 -1.051254 
10.229389 2.270545 0.154571 
-5.215946 -1.924302 -0.277730 
-5.268301 4.631841 0.399055 
0.812771 -5.847401 0.019559 
0.300088 -0.648853 0.257133 
-0.346620 1.970169 0.894247 
-0.996494 -3.278933 -0.587705 
1.726205 -0.988259 0.360872 
4.572812 3.649579 0.486926 
-2.619050 -3.182918 0.782974 
-8.811582 -3.378291 0.621251 
-2.203422 3.972468 0.671996 
8.381323 0.379657 -0.019497 
-1.010427 -5.246670 0.442755 
-4.256293 -4.027888 -1.595235 
0.609480 -1.905199 -0.849158 
-7.679557 1.713038 -0.739241 
4.909439 10.511993 -0.095518 
1.342261 -1.718850 0.417665 
6.585570 2.045166 -0.691421 
3.740629 2.055812 0.282754 
-1.472191 19.888349 1.204331 
-7.861369 12.844401 -0.374377 
0.726190 -2.760758 -0.342609 
-2.059835 0.256598 0.030514 
-5.761924 4.054791 0.656612 
1.442492 3.243183 -0.231448 
1.795526 1.892358 0.272566 
-3.220489 10.674324 0.063619 
-3.870038 -10.276714 0.932880 
4.118233 3.292653 -0.807060 
-3.250132 3.814472 1.553099 
-3.999395 -4.354390 0.426416 
-0.459550 -1.866284 0.576385 
3.017086 -0.700339 -0.775442 
-5.250694 0.899676 0.878896 
4.016749 -0.690740 -0.227987 
9.265360 8.874088 -0.306942 
-7.508355 -2.106253 -0.253303 
-4.411939 0.315282 -0.020034 
-2.329611 3.129622 -0.451115 
2.917590 -3.034205 -0.334305 
5.588972 -5.205561 -0.228307 
1.445403 1.414434 1.398091 
-3.110571 9.776167 0.545158 
-1.518608 0.688475 -0.085816 
-0.526363 -0.029643 0.688664 
-4.970371 11.311234 -0.955428 
1.648468 0.806128 0.710457 
-3.953538 -8.599100 -0.491635 
7.614757 1.956307 -0.671857 
-0.806575 -2.028849 -0.174346 
-6.958158 16.974710 0.540872 
2.464094 -1.253559 0.504796 
-2.474844 1.165031 0.285069 
19.117705 4.063993 0.504791 
-2.565699 0.846229 0.158333 
6.070864 -0.294880 -0.322387 
5.215311 -0.022798 0.158544 
2.193671 -3.508749 -0.094492 
12.176863 12.513263 1.189098 
-0.683194 -0.014672 0.633693 
0.320221 -5.584066 0.126067 
1.138242 2.843718 0.113247 
-2.773099 -0.717292 -0.774440 
-0.850621 9.613891 -0.059483 
-1.071885 8.640057 0.090289 
9.108942 -3.816935 0.044172 
11.374213 -0.596448 -0.079686 
3.349844 -2.376995 0.047529 
4.431505 -4.590924 0.162733 
